Document,Date,Parliament-Session,Original Word Count,Final Word Count,Topic Coherence,Dominant Topic,Dominant Topic Value,Topic Keywords,Topic Keyword 0,Topic Keyword 1,Topic Keyword 2,Topic Keyword 3,Topic Keyword 4,Topic Keyword 5,Topic Keyword 6,Topic Keyword 7,Topic Keyword 8,Topic Keyword 9
20210616-HAN119-E.pdf,2021-06-16,43-2,99435,46532,0.3705916064952574,4,secur,"order, nation, question, document, secur, parliament, want, common, need, ask",order,nation,question,document,secur,parliament,want,common,need,ask
20060926-HAN053-E.pdf,2006-09-26,39-1,77109,32750,0.38470124660738764,1,deal,"industri, deal, lumber, agreement, us, trade, softwood, support, year, say",industri,deal,lumber,agreement,us,trade,softwood,support,year,say
20071123-HAN023-E.pdf,2007-11-23,39-2,48865,22157,0.3614403038243687,3,parliamentari,"ontario, crime, secretari, parliamentari, work, qubec, justic, know, support, columbia",ontario,crime,secretari,parliamentari,work,qubec,justic,know,support,columbia
20231005-HAN230-E.pdf,2023-10-05,44-1,69307,33262,0.3348738310192281,6,common,"hous, need, afford, groceri, work, go, common, tax, year, home",hous,need,afford,groceri,work,go,common,tax,year,home
20180611-HAN312-E.pdf,2018-06-11,42-1,111298,50532,0.2785584807873931,2,support,"iran, fish, support, right, work, common, fisheri, protect, vote, regim",iran,fish,support,right,work,common,fisheri,protect,vote,regim
20150512-HAN212-E.pdf,2015-05-12,41-2,73174,30859,0.2684177787913582,4,question,"need, privaci, inform, tax, question, may, common, issu, parliament, want",need,privaci,inform,tax,question,may,common,issu,parliament,want
20150604-HAN224-E.pdf,2015-06-04,41-2,72686,30984,0.3951312458499543,0,food,"food, north, commun, northern, nutrit, work, subsidi, need, cost, like",food,north,commun,northern,nutrit,work,subsidi,need,cost,like
20131108-HAN017-E.pdf,2013-11-08,41-2,49870,23710,0.3063630611171568,4,site,"ontario, parliamentari, secretari, inject, site, use, health, qubec, like, municip",ontario,parliamentari,secretari,inject,site,use,health,qubec,like,municip
20220405-HAN053-E.pdf,2022-04-05,44-1,78710,37822,0.4009791152100897,6,work,"need, support, defenc, spend, nato, militari, work, ukrain, secur, invest",need,support,defenc,spend,nato,militari,work,ukrain,secur,invest
20201026-HAN019-E.pdf,2020-10-26,43-2,65621,31853,0.3650995045978514,6,commun,"therapi, convers, want, support, right, sexual, commun, protect, legisl, practic",therapi,convers,want,support,right,sexual,commun,protect,legisl,practic
20071022-HAN005-E.pdf,2007-10-22,39-2,57708,23784,0.2699909409125145,3,throne,"feder, like, want, throne, countri, elect, need, nation, make, common",feder,like,want,throne,countri,elect,need,nation,make,common
20110215-HAN131-E.pdf,2011-02-15,40-3,68327,28152,0.3890995751133996,6,like,"parol, crime, victim, sentenc, offend, get, like, want, make, cost",parol,crime,victim,sentenc,offend,get,like,want,make,cost
20230202-HAN152-E.pdf,2023-02-02,44-1,70148,33545,0.36603454301273464,3,crimin,"bail, crime, need, crimin, system, work, polic, violent, year, us",bail,crime,need,crimin,system,work,polic,violent,year,us
20111103-HAN043-E.pdf,2011-11-03,41-1,73525,30041,0.44701360319676936,4,common,"represent, seat, provinc, popul, common, ride, question, want, need, number",represent,seat,provinc,popul,common,ride,question,want,need,number
20230321-HAN170-E.pdf,2023-03-21,44-1,74915,35396,0.2814583960220978,3,site,"histor, work, place, site, thing, go, take, get, import, common",histor,work,place,site,thing,go,take,get,import,common
20110209-HAN127-E.pdf,2011-02-09,40-3,48108,21250,0.2674986162182872,6,countri,"inform, want, use, offic, us, state, countri, secur, say, right",inform,want,use,offic,us,state,countri,secur,say,right
20160309-HAN029-E.pdf,2016-03-09,42-1,48536,19930,0.24215013912142963,2,english,"citizenship, countri, english, right, work, nation, common, immigr, first, mani",citizenship,countri,english,right,work,nation,common,immigr,first,mani
20170202-HAN132-E.pdf,2017-02-02,42-1,77434,32510,0.36096489271587,2,work,"tax, benefit, work, health, like, plan, busi, know, class, budget",tax,benefit,work,health,like,plan,busi,know,class,budget
20090327-HAN035-E.pdf,2009-03-27,40-2,51632,25217,0.24463789228547575,6,work,"drug, ontario, parliamentari, crime, secretari, qubec, work, sentenc, cultur, state",drug,ontario,parliamentari,crime,secretari,qubec,work,sentenc,cultur,state
20070228-HAN120-E.pdf,2007-02-28,39-1,44898,18460,0.24910788293044744,6,worker,"labour, like, transport, railway, want, servic, worker, rail, right, say",labour,like,transport,railway,want,servic,worker,rail,right,say
20171025-HAN222-E.pdf,2017-10-25,42-1,42475,17535,0.2920152579502944,2,need,"right, work, need, trudeau, transport, interest, system, financ, infrastructur, make",right,work,need,trudeau,transport,interest,system,financ,infrastructur,make
20090424-HAN045-E.pdf,2009-04-24,40-2,47300,22973,0.26281274747128924,0,ontario,"ontario, secretari, parliamentari, crime, organ, fisheri, need, common, qubec, lobster",ontario,secretari,parliamentari,crime,organ,fisheri,need,common,qubec,lobster
20080501-HAN086-E.pdf,2008-05-01,39-2,69662,29282,0.31561016803645764,5,may,"product, health, food, consum, import, may, want, use, ensur, safeti",product,health,food,consum,import,may,want,use,ensur,safeti
20180504-HAN292-E.pdf,2018-05-04,42-1,34430,13922,0.260216365410392,2,carbon,"oil, coast, carbon, common, ms, provinc, want, tanker, protect, us",oil,coast,carbon,common,ms,provinc,want,tanker,protect,us
20091117-HAN111-E.pdf,2009-11-17,40-2,76773,32451,0.38983677575405606,2,right,"agreement, trade, right, colombia, free, countri, human, want, like, say",agreement,trade,right,colombia,free,countri,human,want,like,say
20130306-HAN220-E.pdf,2013-03-06,41-1,34157,13858,0.3138013566126839,0,question,"question, common, right, health, fact, order, say, legisl, march, privileg",question,common,right,health,fact,order,say,legisl,march,privileg
20231020-HAN236-E.pdf,2023-10-20,44-1,35740,17438,0.2657613499775432,1,nation,"indian, nation, indigen, first, support, right, commun, common, ms, eye",indian,nation,indigen,first,support,right,commun,common,ms,eye
20130207-HAN206-E.pdf,2013-02-07,41-1,74228,31339,0.38533288467474947,0,offic,"offic, parliamentari, budget, parliament, independ, account, report, pbo, make, like",offic,parliamentari,budget,parliament,independ,account,report,pbo,make,like
20160414-HAN039-E.pdf,2016-04-14,42-1,81748,34844,0.305481850717216,6,billion,"tax, budget, invest, year, like, need, billion, help, benefit, famili",tax,budget,invest,year,like,need,billion,help,benefit,famili
20220620-HAN092-E.pdf,2022-06-20,44-1,111092,52973,0.3052925381375565,4,question,"content, order, us, need, question, want, common, colleagu, support, like",content,order,us,need,question,want,common,colleagu,support,like
20130617-HAN271-E.pdf,2013-06-17,41-1,109154,47270,0.274480508862355,3,new,"museum, histori, nation, new, first, like, support, want, chang, said",museum,histori,nation,new,first,like,support,want,chang,said
20111125-HAN054-E.pdf,2011-11-25,41-1,51476,23685,0.37377942759471006,0,right,"right, quebec, secretari, ontario, parliamentari, work, french, languag, busi, qubec",right,quebec,secretari,ontario,parliamentari,work,french,languag,busi,qubec
20100326-HAN018-E.pdf,2010-03-26,40-3,52428,25155,0.2907913404376807,3,parliamentari,"ontario, secretari, indian, parliamentari, work, qubec, artist, make, say, tax",ontario,secretari,indian,parliamentari,work,qubec,artist,make,say,tax
20171121-HAN235-E.pdf,2017-11-21,42-1,81155,35244,0.357108250866008,3,legisl,"cannabi, use, legal, legisl, work, us, health, young, marijuana, want",cannabi,use,legal,legisl,work,us,health,young,marijuana,want
20140430-HAN077-E.pdf,2014-04-30,41-2,46615,19619,0.2949210161529258,4,victim,"nation, first, educ, legisl, victim, right, question, support, common, fund",nation,first,educ,legisl,victim,right,question,support,common,fund
20180213-HAN263-E.pdf,2018-02-13,42-1,79248,34874,0.3466717667226165,5,support,"fish, fisheri, protect, commun, habitat, support, want, legisl, chang, import",fish,fisheri,protect,commun,habitat,support,want,legisl,chang,import
20100924-HAN070-E.pdf,2010-09-24,40-3,47470,22425,0.3228852914326959,2,parliamentari,"censu, ontario, parliamentari, secretari, work, qubec, common, nation, need, said",censu,ontario,parliamentari,secretari,work,qubec,common,nation,need,said
20180524-HAN300-E.pdf,2018-05-24,42-1,112068,49509,0.228327816309389,1,sustain,"develop, sustain, immigr, support, work, process, need, make, countri, take",develop,sustain,immigr,support,work,process,need,make,countri,take
20150507-HAN209-E.pdf,2015-05-07,41-2,65511,27801,0.21816295769558686,0,fish,"fish, fisheri, illeg, import, railway, protect, safeti, rail, question, us",fish,fisheri,illeg,import,railway,protect,safeti,rail,question,us
20130506-HAN247-E.pdf,2013-05-06,41-1,73851,31903,0.3307088310266456,2,busi,"budget, tax, busi, job, like, sport, work, talk, economi, fund",budget,tax,busi,job,like,sport,work,talk,economi,fund
20091105-HAN108-E.pdf,2009-11-05,40-2,72188,29585,0.36997885394004026,0,selfemploy,"selfemploy, benefit, worker, work, employ, want, women, insur, week, ei",selfemploy,benefit,worker,work,employ,want,women,insur,week,ei
20201106-HAN028-E.pdf,2020-11-06,43-2,39319,18804,0.3244966100342429,1,support,"busi, support, subsidi, work, need, leav, rent, care, week, get",busi,support,subsidi,work,need,leav,rent,care,week,get
20070323-HAN127-E.pdf,2007-03-23,39-1,49765,23500,0.36471504161208995,6,parliamentari,"secretari, ontario, qubec, new, work, benefit, parliamentari, common, north, countri",secretari,ontario,qubec,new,work,benefit,parliamentari,common,north,countri
20171031-HAN226-E.pdf,2017-10-31,42-1,68898,29192,0.2592266255494013,3,right,"transport, passeng, want, right, air, need, like, new, common, make",transport,passeng,want,right,air,need,like,new,common,make
20120301-HAN087-E.pdf,2012-03-01,41-1,75807,32020,0.23552886110162827,4,countri,"agreement, financi, trade, literaci, countri, right, free, like, quebec, said",agreement,financi,trade,literaci,countri,right,free,like,quebec,said
20150505-HAN207-E.pdf,2015-05-05,41-2,102792,44586,0.27894195574343306,4,support,"iran, right, secur, need, support, know, nation, take, human, want",iran,right,secur,need,support,know,nation,take,human,want
20131022-HAN005-E.pdf,2013-10-22,41-2,75322,30443,0.33283948323481777,1,question,"senat, question, common, say, work, colleagu, issu, said, make, elect",senat,question,common,say,work,colleagu,issu,said,make,elect
20200525-HAN037-E.pdf,2020-05-25,43-1,72768,33829,0.3366845693875891,4,parliament,"question, need, want, mani, parliament, right, work, us, support, day",question,need,want,mani,parliament,right,work,us,support,day
20230531-HAN203-E.pdf,2023-05-31,44-1,85489,41755,0.3528256796269479,2,famili,"care, child, famili, work, need, make, want, children, know, access",care,child,famili,work,need,make,want,children,know,access
20201104-HAN026-E.pdf,2020-11-04,43-2,41130,20399,0.2652032817608734,0,support,"support, busi, need, climat, health, work, provid, continu, subsidi, make",support,busi,need,climat,health,work,provid,continu,subsidi,make
20180918-HAN320-E.pdf,2018-09-18,42-1,65636,28109,0.37742553476916385,0,trade,"trade, agreement, market, job, countri, cptpp, commun, want, import, like",trade,agreement,market,job,countri,cptpp,commun,want,import,like
20100611-HAN061-E.pdf,2010-06-11,40-3,51913,24873,0.33462469418070917,6,parliamentari,"ontario, agreement, right, trade, colombia, worker, parliamentari, labour, secretari, work",ontario,agreement,right,trade,colombia,worker,parliamentari,labour,secretari,work
20170214-HAN140-E.pdf,2017-02-14,42-1,76056,32992,0.38978648575008557,4,support,"site, commun, health, drug, support, need, want, work, common, safe",site,commun,health,drug,support,need,want,work,common,safe
20060614-HAN040-E.pdf,2006-06-14,39-1,43826,17629,0.2296007330561449,2,child,"issu, us, child, work, said, right, like, question, know, say",issu,us,child,work,said,right,like,question,know,say
20170609-HAN191-E.pdf,2017-06-09,42-1,42120,17045,0.22661723080312815,3,nation,"work, journalist, need, nation, make, budget, import, common, new, want",work,journalist,need,nation,make,budget,import,common,new,want
20111205-HAN060-E.pdf,2011-12-05,41-1,95162,42106,0.27359654726390553,4,climat,"organ, donat, need, chang, climat, us, take, want, countri, energi",organ,donat,need,chang,climat,us,take,want,countri,energi
20220616-HAN090-E.pdf,2022-06-16,44-1,103914,49526,0.2446559828460902,2,need,"food, process, need, judg, want, judici, colleagu, work, world, make",food,process,need,judg,want,judici,colleagu,work,world,make
20070501-HAN144-E.pdf,2007-05-01,39-1,65900,27828,0.3498060836607924,0,apolog,"apolog, nation, first, school, aborigin, children, residenti, commun, common, issu",apolog,nation,first,school,aborigin,children,residenti,commun,common,issu
20161213-HAN127-E.pdf,2016-12-13,42-1,75911,33788,0.41271854453753837,3,import,"ukrain, trade, agreement, import, support, ukrainian, work, free, countri, common",ukrain,trade,agreement,import,support,ukrainian,work,free,countri,common
20140508-HAN083-E.pdf,2014-05-08,41-2,54344,22496,0.3005361901991383,6,common,"safeti, work, make, like, oil, want, common, worker, protect, us",safeti,work,make,like,oil,want,common,worker,protect,us
20170616-HAN196-E.pdf,2017-06-16,42-1,48495,19869,0.2687907558080156,3,mani,"us, countri, get, mani, work, common, question, regard, legisl, right",us,countri,get,mani,work,common,question,regard,legisl,right
20080415-HAN079-E.pdf,2008-04-15,39-2,70555,30263,0.3253642772132208,5,home,"drug, crime, use, need, commun, home, work, sentenc, issu, want",drug,crime,use,need,commun,home,work,sentenc,issu,want
20221213-HAN147-E.pdf,2022-12-13,44-1,78525,37447,0.3010912482326719,3,like,"right, news, need, like, import, media, common, work, make, mani",right,news,need,like,import,media,common,work,make,mani
20080403-HAN071-E.pdf,2008-04-03,39-2,80103,32972,0.2681860755784235,2,want,"budget, immigr, want, need, make, tax, chang, like, say, countri",budget,immigr,want,need,make,tax,chang,like,say,countri
20180202-HAN256-E.pdf,2018-02-02,42-1,41071,16589,0.25932528464722143,4,common,"drive, impair, make, know, common, access, fundrais, get, cash, debat",drive,impair,make,know,common,access,fundrais,get,cash,debat
20100305-HAN003-E.pdf,2010-03-05,40-3,51446,24315,0.3386876087250434,3,job,"budget, ontario, navi, job, tax, secretari, parliamentari, support, quebec, billion",budget,ontario,navi,job,tax,secretari,parliamentari,support,quebec,billion
20100324-HAN016-E.pdf,2010-03-24,40-3,43262,18205,0.23740742512675267,2,right,"agreement, trade, right, quebec, colombia, human, bridg, say, take, work",agreement,trade,right,quebec,colombia,human,bridg,say,take,work
20140919-HAN112-E.pdf,2014-09-19,41-2,43288,21050,0.3419393859862945,4,qubec,"ontario, women, parliamentari, secretari, qubec, plan, murder, work, right, nation",ontario,women,parliamentari,secretari,qubec,plan,murder,work,right,nation
20101001-HAN075-E.pdf,2010-10-01,40-3,30226,14636,0.4151067039431439,1,parliamentari,"ontario, parliamentari, qubec, secretari, columbia, work, john, develop, affair, centr",ontario,parliamentari,qubec,secretari,columbia,work,john,develop,affair,centr
20070207-HAN105-E.pdf,2007-02-07,39-1,40964,16225,0.2879858201641435,1,nation,"right, nation, first, human, work, aborigin, employ, issu, want, say",right,nation,first,human,work,aborigin,employ,issu,want,say
20201124-HAN035-E.pdf,2020-11-24,43-2,105142,50922,0.2208102038748563,2,need,"import, work, need, make, fisheri, data, busi, inform, privaci, want",import,work,need,make,fisheri,data,busi,inform,privaci,want
20230419-HAN180-E.pdf,2023-04-19,44-1,43554,21575,0.29322764418380404,4,get,"trudeau, right, budget, work, get, includ, need, tax, produc, common",trudeau,right,budget,work,get,includ,need,tax,produc,common
20220613-HAN087-E.pdf,2022-06-13,44-1,69349,32961,0.39676642939508816,1,work,"make, work, need, content, import, want, get, like, say, us",make,work,need,content,import,want,get,like,say,us
